sku_id,week_start,units_sold,forecast_naive
SKU00029,2025-11-03,84,109.0
SKU00029,2025-11-10,97,86.0
SKU00029,2025-11-17,91,62.0
SKU00029,2025-11-24,95,75.0
SKU00029,2025-12-01,114,86.0
SKU00029,2025-12-08,91,108.0
SKU00029,2025-12-15,87,76.0
SKU00029,2025-12-22,63,73.0
SKU00029,2025-12-29,24,40.0
SKU00030,2024-01-01,46,
SKU00030,2024-01-08,36,
SKU00030,2024-01-15,48,
SKU00030,2024-01-22,50,
SKU00030,2024-01-29,47,
SKU00030,2024-02-05,30,
SKU00030,2024-02-12,26,
SKU00030,2024-02-19,30,
SKU00030,2024-02-26,52,
SKU00030,2024-03-04,47,
SKU00030,2024-03-11,69,
SKU00030,2024-03-18,63,
SKU00030,2024-03-25,41,
SKU00030,2024-04-01,88,
SKU00030,2024-04-08,83,
SKU00030,2024-04-15,61,
SKU00030,2024-04-22,62,
SKU00030,2024-04-29,65,
SKU00030,2024-05-06,44,
SKU00030,2024-05-13,88,
SKU00030,2024-05-20,71,
SKU00030,2024-05-27,52,
SKU00030,2024-06-03,54,
SKU00030,2024-06-10,30,
SKU00030,2024-06-17,59,
SKU00030,2024-06-24,64,
SKU00030,2024-07-01,49,
SKU00030,2024-07-08,63,
SKU00030,2024-07-15,50,
SKU00030,2024-07-22,53,
SKU00030,2024-07-29,38,
SKU00030,2024-08-05,35,
SKU00030,2024-08-12,45,
SKU00030,2024-08-19,51,
SKU00030,2024-08-26,88,
SKU00030,2024-09-02,80,
SKU00030,2024-09-09,55,
SKU00030,2024-09-16,39,
SKU00030,2024-09-23,82,
SKU00030,2024-09-30,47,
SKU00030,2024-10-07,46,
SKU00030,2024-10-14,47,
SKU00030,2024-10-21,75,
SKU00030,2024-10-28,70,
SKU00030,2024-11-04,60,
SKU00030,2024-11-11,73,
SKU00030,2024-11-18,106,
SKU00030,2024-11-25,105,
SKU00030,2024-12-02,76,
SKU00030,2024-12-09,70,
SKU00030,2024-12-16,98,
SKU00030,2024-12-23,91,
SKU00030,2024-12-30,60,46.0
SKU00030,2025-01-06,39,36.0
SKU00030,2025-01-13,60,48.0
SKU00030,2025-01-20,37,50.0
SKU00030,2025-01-27,50,47.0
SKU00030,2025-02-03,62,30.0
SKU00030,2025-02-10,55,26.0
SKU00030,2025-02-17,24,30.0
SKU00030,2025-02-24,42,52.0
SKU00030,2025-03-03,67,47.0
SKU00030,2025-03-10,52,69.0
SKU00030,2025-03-17,78,63.0
SKU00030,2025-03-24,62,41.0
SKU00030,2025-03-31,33,88.0
SKU00030,2025-04-07,30,83.0
SKU00030,2025-04-14,65,61.0
SKU00030,2025-04-21,51,62.0
SKU00030,2025-04-28,78,65.0
SKU00030,2025-05-05,69,44.0
SKU00030,2025-05-12,69,88.0
SKU00030,2025-05-19,86,71.0
SKU00030,2025-05-26,53,52.0
SKU00030,2025-06-02,51,54.0
SKU00030,2025-06-09,47,30.0
SKU00030,2025-06-16,37,59.0
SKU00030,2025-06-23,55,64.0
SKU00030,2025-06-30,82,49.0
SKU00030,2025-07-07,70,63.0
SKU00030,2025-07-14,42,50.0
SKU00030,2025-07-21,37,53.0
SKU00030,2025-07-28,44,38.0
SKU00030,2025-08-04,69,35.0
SKU00030,2025-08-11,39,45.0
SKU00030,2025-08-18,57,51.0
SKU00030,2025-08-25,29,88.0
SKU00030,2025-09-01,50,80.0
SKU00030,2025-09-08,48,55.0
SKU00030,2025-09-15,62,39.0
SKU00030,2025-09-22,53,82.0
SKU00030,2025-09-29,32,47.0
SKU00030,2025-10-06,75,46.0
SKU00030,2025-10-13,59,47.0
SKU00030,2025-10-20,67,75.0
SKU00030,2025-10-27,53,70.0
SKU00030,2025-11-03,95,60.0
SKU00030,2025-11-10,86,73.0
SKU00030,2025-11-17,83,106.0
SKU00030,2025-11-24,71,105.0
SKU00030,2025-12-01,101,76.0
SKU00030,2025-12-08,60,70.0
SKU00030,2025-12-15,62,98.0
SKU00030,2025-12-22,94,91.0
SKU00030,2025-12-29,29,60.0
SKU00031,2024-01-01,61,
SKU00031,2024-01-08,55,
SKU00031,2024-01-15,49,
SKU00031,2024-01-22,47,
SKU00031,2024-01-29,52,
SKU00031,2024-02-05,46,
SKU00031,2024-02-12,26,
SKU00031,2024-02-19,41,
SKU00031,2024-02-26,40,
SKU00031,2024-03-04,48,
SKU00031,2024-03-11,45,
SKU00031,2024-03-18,79,
SKU00031,2024-03-25,64,
SKU00031,2024-04-01,63,
SKU00031,2024-04-08,55,
SKU00031,2024-04-15,75,
SKU00031,2024-04-22,81,
SKU00031,2024-04-29,42,
SKU00031,2024-05-06,47,
SKU00031,2024-05-13,48,
SKU00031,2024-05-20,79,
SKU00031,2024-05-27,49,
SKU00031,2024-06-03,70,
SKU00031,2024-06-10,62,
SKU00031,2024-06-17,48,
SKU00031,2024-06-24,59,
SKU00031,2024-07-01,61,
SKU00031,2024-07-08,46,
SKU00031,2024-07-15,53,
SKU00031,2024-07-22,42,
SKU00031,2024-07-29,33,
SKU00031,2024-08-05,32,
SKU00031,2024-08-12,32,
SKU00031,2024-08-19,61,
SKU00031,2024-08-26,31,
SKU00031,2024-09-02,63,
SKU00031,2024-09-09,64,
SKU00031,2024-09-16,65,
SKU00031,2024-09-23,24,
SKU00031,2024-09-30,89,
SKU00031,2024-10-07,51,
SKU00031,2024-10-14,45,
SKU00031,2024-10-21,54,
SKU00031,2024-10-28,75,
SKU00031,2024-11-04,123,
SKU00031,2024-11-11,90,
SKU00031,2024-11-18,59,
SKU00031,2024-11-25,76,
SKU00031,2024-12-02,107,
SKU00031,2024-12-09,98,
SKU00031,2024-12-16,95,
SKU00031,2024-12-23,80,
SKU00031,2024-12-30,41,61.0
SKU00031,2025-01-06,81,55.0
SKU00031,2025-01-13,39,49.0
SKU00031,2025-01-20,74,47.0
SKU00031,2025-01-27,43,52.0
SKU00031,2025-02-03,26,46.0
SKU00031,2025-02-10,38,26.0
SKU00031,2025-02-17,37,41.0
SKU00031,2025-02-24,43,40.0
SKU00031,2025-03-03,28,48.0
SKU00031,2025-03-10,72,45.0
SKU00031,2025-03-17,70,79.0
SKU00031,2025-03-24,52,64.0
SKU00031,2025-03-31,35,63.0
SKU00031,2025-04-07,85,55.0
SKU00031,2025-04-14,47,75.0
SKU00031,2025-04-21,55,81.0
SKU00031,2025-04-28,70,42.0
SKU00031,2025-05-05,55,47.0
SKU00031,2025-05-12,59,48.0
SKU00031,2025-05-19,91,79.0
SKU00031,2025-05-26,54,49.0
SKU00031,2025-06-02,59,70.0
SKU00031,2025-06-09,56,62.0
SKU00031,2025-06-16,43,48.0
SKU00031,2025-06-23,67,59.0
SKU00031,2025-06-30,74,61.0
SKU00031,2025-07-07,52,46.0
SKU00031,2025-07-14,51,53.0
SKU00031,2025-07-21,53,42.0
SKU00031,2025-07-28,33,33.0
SKU00031,2025-08-04,47,32.0
SKU00031,2025-08-11,54,32.0
SKU00031,2025-08-18,39,61.0
SKU00031,2025-08-25,53,31.0
SKU00031,2025-09-01,88,63.0
SKU00031,2025-09-08,50,64.0
SKU00031,2025-09-15,63,65.0
SKU00031,2025-09-22,54,24.0
SKU00031,2025-09-29,60,89.0
SKU00031,2025-10-06,56,51.0
SKU00031,2025-10-13,62,45.0
SKU00031,2025-10-20,65,54.0
SKU00031,2025-10-27,100,75.0
SKU00031,2025-11-03,93,123.0
SKU00031,2025-11-10,115,90.0
SKU00031,2025-11-17,101,59.0
SKU00031,2025-11-24,68,76.0
SKU00031,2025-12-01,88,107.0
SKU00031,2025-12-08,92,98.0
SKU00031,2025-12-15,73,95.0
SKU00031,2025-12-22,78,80.0
SKU00031,2025-12-29,52,41.0
SKU00032,2024-01-01,46,
SKU00032,2024-01-08,47,
SKU00032,2024-01-15,36,
SKU00032,2024-01-22,66,
SKU00032,2024-01-29,34,
SKU00032,2024-02-05,27,
SKU00032,2024-02-12,35,
SKU00032,2024-02-19,36,
SKU00032,2024-02-26,42,
SKU00032,2024-03-04,71,
SKU00032,2024-03-11,47,
SKU00032,2024-03-18,66,
SKU00032,2024-03-25,35,
SKU00032,2024-04-01,45,
SKU00032,2024-04-08,33,
SKU00032,2024-04-15,53,
SKU00032,2024-04-22,56,
SKU00032,2024-04-29,80,
SKU00032,2024-05-06,86,
SKU00032,2024-05-13,67,
SKU00032,2024-05-20,55,
SKU00032,2024-05-27,66,
SKU00032,2024-06-03,38,
SKU00032,2024-06-10,97,
SKU00032,2024-06-17,21,
SKU00032,2024-06-24,86,
SKU00032,2024-07-01,48,
SKU00032,2024-07-08,44,
SKU00032,2024-07-15,48,
SKU00032,2024-07-22,53,
SKU00032,2024-07-29,50,
SKU00032,2024-08-05,30,
SKU00032,2024-08-12,98,
SKU00032,2024-08-19,43,
SKU00032,2024-08-26,46,
SKU00032,2024-09-02,60,
SKU00032,2024-09-09,60,
SKU00032,2024-09-16,55,
SKU00032,2024-09-23,82,
SKU00032,2024-09-30,40,
SKU00032,2024-10-07,46,
SKU00032,2024-10-14,90,
SKU00032,2024-10-21,55,
SKU00032,2024-10-28,95,
SKU00032,2024-11-04,56,
SKU00032,2024-11-11,86,
SKU00032,2024-11-18,67,
SKU00032,2024-11-25,79,
SKU00032,2024-12-02,91,
SKU00032,2024-12-09,99,
SKU00032,2024-12-16,104,
SKU00032,2024-12-23,71,
SKU00032,2024-12-30,75,46.0
SKU00032,2025-01-06,53,47.0
SKU00032,2025-01-13,47,36.0
SKU00032,2025-01-20,61,66.0
SKU00032,2025-01-27,22,34.0
SKU00032,2025-02-03,21,27.0
SKU00032,2025-02-10,39,35.0
SKU00032,2025-02-17,50,36.0
SKU00032,2025-02-24,54,42.0
SKU00032,2025-03-03,45,71.0
SKU00032,2025-03-10,61,47.0
SKU00032,2025-03-17,66,66.0
SKU00032,2025-03-24,57,35.0
SKU00032,2025-03-31,96,45.0
SKU00032,2025-04-07,65,33.0
SKU00032,2025-04-14,53,53.0
SKU00032,2025-04-21,99,56.0
SKU00032,2025-04-28,66,80.0
SKU00032,2025-05-05,48,86.0
SKU00032,2025-05-12,48,67.0
SKU00032,2025-05-19,37,55.0
SKU00032,2025-05-26,43,66.0
SKU00032,2025-06-02,26,38.0
SKU00032,2025-06-09,69,97.0
SKU00032,2025-06-16,47,21.0
SKU00032,2025-06-23,48,86.0
SKU00032,2025-06-30,51,48.0
SKU00032,2025-07-07,71,44.0
SKU00032,2025-07-14,42,48.0
SKU00032,2025-07-21,58,53.0
SKU00032,2025-07-28,45,50.0
SKU00032,2025-08-04,71,30.0
SKU00032,2025-08-11,34,98.0
SKU00032,2025-08-18,39,43.0
SKU00032,2025-08-25,58,46.0
SKU00032,2025-09-01,55,60.0
SKU00032,2025-09-08,39,60.0
SKU00032,2025-09-15,55,55.0
SKU00032,2025-09-22,80,82.0
SKU00032,2025-09-29,60,40.0
SKU00032,2025-10-06,62,46.0
SKU00032,2025-10-13,62,90.0
SKU00032,2025-10-20,61,55.0
SKU00032,2025-10-27,72,95.0
SKU00032,2025-11-03,77,56.0
SKU00032,2025-11-10,110,86.0
SKU00032,2025-11-17,91,67.0
SKU00032,2025-11-24,83,79.0
SKU00032,2025-12-01,120,91.0
SKU00032,2025-12-08,71,99.0
SKU00032,2025-12-15,60,104.0
SKU00032,2025-12-22,83,71.0
SKU00032,2025-12-29,40,75.0
SKU00033,2024-01-01,120,
SKU00033,2024-01-08,42,
SKU00033,2024-01-15,44,
SKU00033,2024-01-22,28,
SKU00033,2024-01-29,51,
SKU00033,2024-02-05,44,
SKU00033,2024-02-12,35,
SKU00033,2024-02-19,39,
SKU00033,2024-02-26,42,
SKU00033,2024-03-04,47,
SKU00033,2024-03-11,57,
SKU00033,2024-03-18,50,
SKU00033,2024-03-25,46,
SKU00033,2024-04-01,72,
SKU00033,2024-04-08,116,
SKU00033,2024-04-15,46,
SKU00033,2024-04-22,77,
SKU00033,2024-04-29,33,
SKU00033,2024-05-06,63,
SKU00033,2024-05-13,58,
SKU00033,2024-05-20,57,
SKU00033,2024-05-27,60,
SKU00033,2024-06-03,41,
SKU00033,2024-06-10,45,
SKU00033,2024-06-17,47,
SKU00033,2024-06-24,49,
SKU00033,2024-07-01,42,
SKU00033,2024-07-08,45,
SKU00033,2024-07-15,51,
SKU00033,2024-07-22,58,
SKU00033,2024-07-29,36,
SKU00033,2024-08-05,73,
SKU00033,2024-08-12,63,
SKU00033,2024-08-19,68,
SKU00033,2024-08-26,51,
SKU00033,2024-09-02,65,
SKU00033,2024-09-09,44,
SKU00033,2024-09-16,51,
SKU00033,2024-09-23,61,
SKU00033,2024-09-30,35,
SKU00033,2024-10-07,54,
SKU00033,2024-10-14,50,
SKU00033,2024-10-21,74,
SKU00033,2024-10-28,96,
SKU00033,2024-11-04,92,
SKU00033,2024-11-11,138,
SKU00033,2024-11-18,76,
SKU00033,2024-11-25,106,
SKU00033,2024-12-02,69,
SKU00033,2024-12-09,84,
SKU00033,2024-12-16,48,
SKU00033,2024-12-23,92,
SKU00033,2024-12-30,47,120.0
SKU00033,2025-01-06,37,42.0
SKU00033,2025-01-13,54,44.0
SKU00033,2025-01-20,43,28.0
SKU00033,2025-01-27,38,51.0
SKU00033,2025-02-03,49,44.0
SKU00033,2025-02-10,78,35.0
SKU00033,2025-02-17,21,39.0
SKU00033,2025-02-24,65,42.0
SKU00033,2025-03-03,80,47.0
SKU00033,2025-03-10,36,57.0
SKU00033,2025-03-17,65,50.0
SKU00033,2025-03-24,59,46.0
SKU00033,2025-03-31,36,72.0
SKU00033,2025-04-07,71,116.0
SKU00033,2025-04-14,63,46.0
SKU00033,2025-04-21,61,77.0
SKU00033,2025-04-28,60,33.0
SKU00033,2025-05-05,40,63.0
SKU00033,2025-05-12,55,58.0
SKU00033,2025-05-19,20,57.0
SKU00033,2025-05-26,64,60.0
SKU00033,2025-06-02,46,41.0
SKU00033,2025-06-09,45,45.0
SKU00033,2025-06-16,50,47.0
SKU00033,2025-06-23,39,49.0
SKU00033,2025-06-30,68,42.0
SKU00033,2025-07-07,22,45.0
SKU00033,2025-07-14,55,51.0
SKU00033,2025-07-21,39,58.0
SKU00033,2025-07-28,93,36.0
SKU00033,2025-08-04,54,73.0
SKU00033,2025-08-11,84,63.0
SKU00033,2025-08-18,50,68.0
SKU00033,2025-08-25,38,51.0
SKU00033,2025-09-01,68,65.0
SKU00033,2025-09-08,38,44.0
SKU00033,2025-09-15,53,51.0
SKU00033,2025-09-22,63,61.0
SKU00033,2025-09-29,73,35.0
SKU00033,2025-10-06,49,54.0
SKU00033,2025-10-13,67,50.0
SKU00033,2025-10-20,44,74.0
SKU00033,2025-10-27,54,96.0
SKU00033,2025-11-03,85,92.0
SKU00033,2025-11-10,68,138.0
SKU00033,2025-11-17,47,76.0
SKU00033,2025-11-24,76,106.0
SKU00033,2025-12-01,89,69.0
SKU00033,2025-12-08,113,84.0
SKU00033,2025-12-15,101,48.0
SKU00033,2025-12-22,68,92.0
SKU00033,2025-12-29,31,47.0
SKU00034,2024-01-01,36,
SKU00034,2024-01-08,51,
SKU00034,2024-01-15,38,
SKU00034,2024-01-22,76,
SKU00034,2024-01-29,53,
SKU00034,2024-02-05,68,
SKU00034,2024-02-12,50,
SKU00034,2024-02-19,55,
SKU00034,2024-02-26,40,
SKU00034,2024-03-04,73,
SKU00034,2024-03-11,52,
SKU00034,2024-03-18,60,
SKU00034,2024-03-25,67,
SKU00034,2024-04-01,66,
SKU00034,2024-04-08,50,
SKU00034,2024-04-15,58,
SKU00034,2024-04-22,61,
SKU00034,2024-04-29,51,
SKU00034,2024-05-06,38,
SKU00034,2024-05-13,32,
SKU00034,2024-05-20,84,
SKU00034,2024-05-27,50,
SKU00034,2024-06-03,58,
SKU00034,2024-06-10,47,
SKU00034,2024-06-17,53,
SKU00034,2024-06-24,68,
SKU00034,2024-07-01,70,
SKU00034,2024-07-08,38,
SKU00034,2024-07-15,63,
SKU00034,2024-07-22,41,
SKU00034,2024-07-29,63,
SKU00034,2024-08-05,55,
SKU00034,2024-08-12,66,
SKU00034,2024-08-19,80,
SKU00034,2024-08-26,70,
SKU00034,2024-09-02,64,
SKU00034,2024-09-09,92,
SKU00034,2024-09-16,59,
SKU00034,2024-09-23,36,
SKU00034,2024-09-30,36,
SKU00034,2024-10-07,73,
SKU00034,2024-10-14,71,
SKU00034,2024-10-21,44,
SKU00034,2024-10-28,67,
SKU00034,2024-11-04,99,
SKU00034,2024-11-11,105,
SKU00034,2024-11-18,77,
SKU00034,2024-11-25,68,
SKU00034,2024-12-02,79,
SKU00034,2024-12-09,96,
SKU00034,2024-12-16,99,
SKU00034,2024-12-23,108,
SKU00034,2024-12-30,77,36.0
SKU00034,2025-01-06,31,51.0
SKU00034,2025-01-13,39,38.0
SKU00034,2025-01-20,54,76.0
SKU00034,2025-01-27,38,53.0
SKU00034,2025-02-03,41,68.0
SKU00034,2025-02-10,55,50.0
SKU00034,2025-02-17,39,55.0
SKU00034,2025-02-24,36,40.0
SKU00034,2025-03-03,71,73.0
SKU00034,2025-03-10,64,52.0
SKU00034,2025-03-17,42,60.0
SKU00034,2025-03-24,94,67.0
SKU00034,2025-03-31,65,66.0
SKU00034,2025-04-07,91,50.0
SKU00034,2025-04-14,58,58.0
SKU00034,2025-04-21,68,61.0
SKU00034,2025-04-28,48,51.0
SKU00034,2025-05-05,34,38.0
SKU00034,2025-05-12,72,32.0
SKU00034,2025-05-19,47,84.0
SKU00034,2025-05-26,54,50.0
SKU00034,2025-06-02,41,58.0
SKU00034,2025-06-09,45,47.0
SKU00034,2025-06-16,52,53.0
SKU00034,2025-06-23,50,68.0
SKU00034,2025-06-30,66,70.0
SKU00034,2025-07-07,68,38.0
SKU00034,2025-07-14,77,63.0
SKU00034,2025-07-21,62,41.0
SKU00034,2025-07-28,64,63.0
SKU00034,2025-08-04,38,55.0
SKU00034,2025-08-11,48,66.0
SKU00034,2025-08-18,41,80.0
SKU00034,2025-08-25,44,70.0
SKU00034,2025-09-01,64,64.0
SKU00034,2025-09-08,47,92.0
SKU00034,2025-09-15,36,59.0
SKU00034,2025-09-22,46,36.0
SKU00034,2025-09-29,77,36.0
SKU00034,2025-10-06,56,73.0
SKU00034,2025-10-13,30,71.0
SKU00034,2025-10-20,40,44.0
SKU00034,2025-10-27,65,67.0
SKU00034,2025-11-03,89,99.0
SKU00034,2025-11-10,78,105.0
SKU00034,2025-11-17,104,77.0
SKU00034,2025-11-24,88,68.0
SKU00034,2025-12-01,84,79.0
SKU00034,2025-12-08,102,96.0
SKU00034,2025-12-15,69,99.0
SKU00034,2025-12-22,91,108.0
SKU00034,2025-12-29,40,77.0
SKU00035,2024-01-01,82,
SKU00035,2024-01-08,32,
SKU00035,2024-01-15,55,
SKU00035,2024-01-22,51,
SKU00035,2024-01-29,37,
SKU00035,2024-02-05,46,
SKU00035,2024-02-12,54,
SKU00035,2024-02-19,42,
SKU00035,2024-02-26,47,
SKU00035,2024-03-04,37,
SKU00035,2024-03-11,42,
SKU00035,2024-03-18,32,
SKU00035,2024-03-25,61,
SKU00035,2024-04-01,40,
SKU00035,2024-04-08,59,
SKU00035,2024-04-15,50,
SKU00035,2024-04-22,34,
SKU00035,2024-04-29,76,
SKU00035,2024-05-06,62,
SKU00035,2024-05-13,54,
SKU00035,2024-05-20,43,
SKU00035,2024-05-27,40,
SKU00035,2024-06-03,58,
SKU00035,2024-06-10,65,
SKU00035,2024-06-17,65,
SKU00035,2024-06-24,37,
SKU00035,2024-07-01,70,
SKU00035,2024-07-08,30,
SKU00035,2024-07-15,46,
SKU00035,2024-07-22,97,
SKU00035,2024-07-29,46,
SKU00035,2024-08-05,33,
SKU00035,2024-08-12,40,
SKU00035,2024-08-19,43,
SKU00035,2024-08-26,73,
SKU00035,2024-09-02,59,
SKU00035,2024-09-09,83,
SKU00035,2024-09-16,65,
SKU00035,2024-09-23,52,
SKU00035,2024-09-30,45,
SKU00035,2024-10-07,56,
SKU00035,2024-10-14,45,
SKU00035,2024-10-21,74,
SKU00035,2024-10-28,64,
SKU00035,2024-11-04,86,
SKU00035,2024-11-11,89,
SKU00035,2024-11-18,115,
SKU00035,2024-11-25,84,
SKU00035,2024-12-02,76,
SKU00035,2024-12-09,99,
SKU00035,2024-12-16,80,
SKU00035,2024-12-23,77,
SKU00035,2024-12-30,63,82.0
SKU00035,2025-01-06,41,32.0
SKU00035,2025-01-13,34,55.0
SKU00035,2025-01-20,36,51.0
SKU00035,2025-01-27,70,37.0
SKU00035,2025-02-03,40,46.0
SKU00035,2025-02-10,64,54.0
SKU00035,2025-02-17,56,42.0
SKU00035,2025-02-24,44,47.0
SKU00035,2025-03-03,42,37.0
SKU00035,2025-03-10,58,42.0
SKU00035,2025-03-17,39,32.0
SKU00035,2025-03-24,35,61.0
SKU00035,2025-03-31,22,40.0
SKU00035,2025-04-07,66,59.0
SKU00035,2025-04-14,64,50.0
SKU00035,2025-04-21,63,34.0
SKU00035,2025-04-28,41,76.0
SKU00035,2025-05-05,51,62.0
SKU00035,2025-05-12,80,54.0
SKU00035,2025-05-19,38,43.0
SKU00035,2025-05-26,56,40.0
SKU00035,2025-06-02,39,58.0
SKU00035,2025-06-09,36,65.0
SKU00035,2025-06-16,52,65.0
SKU00035,2025-06-23,61,37.0
SKU00035,2025-06-30,72,70.0
SKU00035,2025-07-07,47,30.0
SKU00035,2025-07-14,64,46.0
SKU00035,2025-07-21,46,97.0
SKU00035,2025-07-28,28,46.0
SKU00035,2025-08-04,40,33.0
SKU00035,2025-08-11,80,40.0
SKU00035,2025-08-18,48,43.0
SKU00035,2025-08-25,57,73.0
SKU00035,2025-09-01,48,59.0
SKU00035,2025-09-08,60,83.0
SKU00035,2025-09-15,57,65.0
SKU00035,2025-09-22,63,52.0
SKU00035,2025-09-29,79,45.0
SKU00035,2025-10-06,62,56.0
SKU00035,2025-10-13,45,45.0
SKU00035,2025-10-20,62,74.0
SKU00035,2025-10-27,92,64.0
SKU00035,2025-11-03,69,86.0
SKU00035,2025-11-10,74,89.0
SKU00035,2025-11-17,81,115.0
SKU00035,2025-11-24,107,84.0
SKU00035,2025-12-01,64,76.0
SKU00035,2025-12-08,94,99.0
SKU00035,2025-12-15,101,80.0
SKU00035,2025-12-22,116,77.0
SKU00035,2025-12-29,56,63.0
SKU00036,2024-01-01,60,
SKU00036,2024-01-08,51,
SKU00036,2024-01-15,47,
SKU00036,2024-01-22,38,
SKU00036,2024-01-29,27,
SKU00036,2024-02-05,37,
SKU00036,2024-02-12,32,
SKU00036,2024-02-19,31,
SKU00036,2024-02-26,60,
SKU00036,2024-03-04,80,
SKU00036,2024-03-11,63,
SKU00036,2024-03-18,54,
SKU00036,2024-03-25,51,
SKU00036,2024-04-01,48,
SKU00036,2024-04-08,38,
SKU00036,2024-04-15,65,
SKU00036,2024-04-22,60,
SKU00036,2024-04-29,63,
SKU00036,2024-05-06,31,
SKU00036,2024-05-13,59,
SKU00036,2024-05-20,70,
SKU00036,2024-05-27,54,
SKU00036,2024-06-03,41,
SKU00036,2024-06-10,45,
SKU00036,2024-06-17,55,
SKU00036,2024-06-24,39,
SKU00036,2024-07-01,48,
SKU00036,2024-07-08,47,
SKU00036,2024-07-15,78,
SKU00036,2024-07-22,45,
SKU00036,2024-07-29,55,
SKU00036,2024-08-05,40,
SKU00036,2024-08-12,63,
SKU00036,2024-08-19,31,
SKU00036,2024-08-26,40,
SKU00036,2024-09-02,73,
SKU00036,2024-09-09,45,
SKU00036,2024-09-16,63,
SKU00036,2024-09-23,74,
SKU00036,2024-09-30,75,
SKU00036,2024-10-07,67,
SKU00036,2024-10-14,45,
SKU00036,2024-10-21,65,
SKU00036,2024-10-28,83,
SKU00036,2024-11-04,97,
SKU00036,2024-11-11,105,
SKU00036,2024-11-18,126,
SKU00036,2024-11-25,99,
SKU00036,2024-12-02,128,
SKU00036,2024-12-09,96,
SKU00036,2024-12-16,82,
SKU00036,2024-12-23,117,
SKU00036,2024-12-30,59,60.0
SKU00036,2025-01-06,72,51.0
SKU00036,2025-01-13,45,47.0
SKU00036,2025-01-20,62,38.0
SKU00036,2025-01-27,74,27.0
SKU00036,2025-02-03,31,37.0
SKU00036,2025-02-10,33,32.0
SKU00036,2025-02-17,68,31.0
SKU00036,2025-02-24,35,60.0
SKU00036,2025-03-03,72,80.0
SKU00036,2025-03-10,34,63.0
SKU00036,2025-03-17,79,54.0
SKU00036,2025-03-24,51,51.0
SKU00036,2025-03-31,47,48.0
SKU00036,2025-04-07,41,38.0
SKU00036,2025-04-14,42,65.0
SKU00036,2025-04-21,39,60.0
SKU00036,2025-04-28,62,63.0
SKU00036,2025-05-05,54,31.0
SKU00036,2025-05-12,48,59.0
SKU00036,2025-05-19,38,70.0
SKU00036,2025-05-26,39,54.0
SKU00036,2025-06-02,59,41.0
SKU00036,2025-06-09,64,45.0
SKU00036,2025-06-16,55,55.0
SKU00036,2025-06-23,56,39.0
SKU00036,2025-06-30,45,48.0
SKU00036,2025-07-07,25,47.0
SKU00036,2025-07-14,24,78.0
SKU00036,2025-07-21,81,45.0
SKU00036,2025-07-28,59,55.0
SKU00036,2025-08-04,47,40.0
SKU00036,2025-08-11,46,63.0
SKU00036,2025-08-18,61,31.0
SKU00036,2025-08-25,23,40.0
SKU00036,2025-09-01,78,73.0
SKU00036,2025-09-08,65,45.0
SKU00036,2025-09-15,56,63.0
SKU00036,2025-09-22,44,74.0
SKU00036,2025-09-29,45,75.0
SKU00036,2025-10-06,64,67.0
SKU00036,2025-10-13,27,45.0
SKU00036,2025-10-20,64,65.0
SKU00036,2025-10-27,54,83.0
SKU00036,2025-11-03,57,97.0
SKU00036,2025-11-10,114,105.0
SKU00036,2025-11-17,47,126.0
SKU00036,2025-11-24,103,99.0
SKU00036,2025-12-01,72,128.0
SKU00036,2025-12-08,106,96.0
SKU00036,2025-12-15,92,82.0
SKU00036,2025-12-22,104,117.0
SKU00036,2025-12-29,43,59.0
SKU00037,2024-01-01,46,
SKU00037,2024-01-08,33,
SKU00037,2024-01-15,60,
SKU00037,2024-01-22,40,
SKU00037,2024-01-29,47,
SKU00037,2024-02-05,57,
SKU00037,2024-02-12,65,
SKU00037,2024-02-19,36,
SKU00037,2024-02-26,79,
SKU00037,2024-03-04,72,
SKU00037,2024-03-11,37,
SKU00037,2024-03-18,85,
SKU00037,2024-03-25,83,
SKU00037,2024-04-01,46,
SKU00037,2024-04-08,79,
SKU00037,2024-04-15,41,
SKU00037,2024-04-22,52,
SKU00037,2024-04-29,96,
SKU00037,2024-05-06,83,
SKU00037,2024-05-13,68,
SKU00037,2024-05-20,33,
SKU00037,2024-05-27,18,
SKU00037,2024-06-03,39,
SKU00037,2024-06-10,78,
SKU00037,2024-06-17,75,
SKU00037,2024-06-24,41,
SKU00037,2024-07-01,74,
SKU00037,2024-07-08,44,
SKU00037,2024-07-15,57,
SKU00037,2024-07-22,55,
SKU00037,2024-07-29,45,
SKU00037,2024-08-05,67,
SKU00037,2024-08-12,50,
SKU00037,2024-08-19,73,
SKU00037,2024-08-26,51,
SKU00037,2024-09-02,73,
SKU00037,2024-09-09,46,
SKU00037,2024-09-16,62,
SKU00037,2024-09-23,58,
SKU00037,2024-09-30,40,
SKU00037,2024-10-07,49,
SKU00037,2024-10-14,78,
SKU00037,2024-10-21,60,
SKU00037,2024-10-28,58,
SKU00037,2024-11-04,101,
SKU00037,2024-11-11,120,
SKU00037,2024-11-18,65,
SKU00037,2024-11-25,98,
SKU00037,2024-12-02,111,
SKU00037,2024-12-09,65,
SKU00037,2024-12-16,88,
SKU00037,2024-12-23,121,
SKU00037,2024-12-30,82,46.0
SKU00037,2025-01-06,42,33.0
SKU00037,2025-01-13,30,60.0
SKU00037,2025-01-20,46,40.0
SKU00037,2025-01-27,55,47.0
