sku_id,stock_on_hand,reorder_point,safety_stock,n_stores_carrying,last_restock_date,category,subcategory
SKU03214,313,196,64,3,2025-12-26,,
SKU03215,300,155,60,2,2025-12-20,,
SKU03216,122,72,28,1,2025-11-04,,
SKU03218,129,154,58,3,2025-12-30,,
SKU03219,11,24,9,1,2025-11-27,,
SKU03220,5440,1308,431,23,2025-08-31,,
SKU03221,99,48,18,1,2025-11-28,,
SKU03222,522,350,141,5,2025-12-31,,
SKU03223,323,230,92,3,2025-12-19,,
SKU03224,14,25,7,1,2025-12-24,,
SKU03227,253,290,105,5,2025-11-24,,
SKU03228,270,122,44,2,2025-12-25,,
SKU03229,231,190,62,4,2025-12-27,,
SKU03230,6980,1526,522,26,2025-08-31,,
SKU03231,219,141,39,2,2025-12-23,,
SKU03232,41,69,23,1,2025-12-07,,
SKU03233,304,299,98,5,2025-12-17,,
SKU03234,364,227,77,4,2025-11-29,,
SKU03235,7099,1629,527,30,2025-08-26,,
SKU03236,130,216,83,4,2025-12-27,,
SKU03237,202,258,83,3,2025-11-29,,
SKU03238,159,129,42,2,2025-12-29,,
SKU03239,147,220,65,4,2025-11-20,,
SKU03240,351,213,73,3,2025-11-28,,
SKU03241,281,227,73,4,2025-12-22,,
SKU03242,271,108,46,2,2025-12-24,,
SKU03243,10,64,24,1,2025-12-03,,
SKU03244,2,43,9,1,2025-11-13,,
SKU03245,68,66,13,1,2025-12-19,,
SKU03246,64,38,14,1,2025-11-07,,
SKU03247,125,119,46,2,2025-11-24,,
SKU03248,493,266,88,4,2025-12-24,,
SKU03249,117,128,50,2,2025-12-15,,
SKU03250,194,168,46,2,2025-11-17,,
SKU03251,7808,1786,613,30,2025-11-22,,
SKU03252,139,53,19,1,2025-12-12,,
SKU03254,7477,1654,599,26,2025-08-28,,
SKU03255,436,196,77,4,2025-12-10,,
SKU03256,114,41,16,1,2025-12-22,,
SKU03257,8787,1902,703,30,2025-09-01,,
SKU03258,8,45,11,1,2025-12-16,,
SKU03259,103,1247,395,21,2025-12-31,,
SKU03260,52,33,16,1,2025-12-18,,
SKU03261,143,187,68,3,2025-12-23,,
SKU03262,160,192,52,3,2025-12-31,,
SKU03263,156,145,49,2,2025-11-25,,
SKU03264,234,92,37,1,2025-12-12,,
SKU03265,70,115,38,2,2025-12-17,,
SKU03266,7895,1685,666,29,2025-08-31,,
SKU03267,328,178,82,3,2025-12-10,,
SKU03268,145,77,27,2,2025-11-23,,
SKU03269,68,86,22,2,2025-12-12,,
SKU03270,42,130,32,2,2025-12-15,,
SKU03271,407,249,107,4,2025-12-25,,
SKU03273,284,108,27,2,2025-12-25,,
SKU03274,164,1535,531,24,2025-12-22,,
SKU03275,188,158,54,3,2025-11-25,,
SKU03276,230,110,43,2,2025-12-28,,
SKU03277,6864,1470,505,28,2025-08-26,,
SKU03278,17,24,10,1,2025-12-06,,
SKU03279,244,166,57,3,2025-12-22,,
SKU03281,10211,2181,760,30,2025-08-27,,
SKU03282,45,27,13,1,2025-11-21,,
SKU03283,269,165,45,2,2025-12-10,,
SKU03284,6422,1479,523,26,2025-08-25,,
SKU03285,188,81,22,1,2025-11-11,,
SKU03286,6808,1515,502,25,2025-09-02,,
SKU03287,295,138,38,2,2025-12-23,,
SKU03288,91,56,14,1,2025-11-27,,
SKU03290,7988,1629,541,30,2025-12-14,,
SKU03291,5490,1182,433,23,2025-08-30,,
SKU03292,0,1346,493,22,2025-10-12,,
SKU03294,347,169,69,3,2025-12-25,,
SKU03295,4460,993,352,16,2025-09-02,,
SKU03297,385,176,74,3,2025-11-17,,
SKU03298,447,196,63,3,2025-12-16,,
SKU03299,189,109,47,2,2025-11-16,,
SKU03300,251,138,56,2,2025-12-17,,
SKU03301,230,146,54,2,2025-12-21,,
SKU03302,640,395,158,6,2025-12-31,,
SKU03303,259,95,45,1,2025-11-08,,
SKU03304,169,116,49,2,2025-12-03,,
SKU03305,137,103,29,2,2025-12-27,,
SKU03306,293,152,56,2,2025-12-22,,
SKU03307,85,121,43,2,2025-12-10,,
SKU03308,174,150,55,3,2025-12-21,,
SKU03309,99,119,52,2,2025-12-23,,
SKU03310,234,80,32,1,2025-11-15,,
SKU03311,7354,1646,599,29,2025-08-08,,
SKU03312,337,194,70,3,2025-12-13,,
SKU03313,526,348,105,5,2025-12-27,,
SKU03314,748,346,121,4,2025-12-23,,
SKU03315,175,65,26,1,2025-12-14,,
SKU03316,1,34,15,1,2025-11-03,,
SKU03317,187,100,41,1,2025-11-10,,
SKU03318,345,167,66,3,2025-12-26,,
SKU03319,62,33,12,1,2025-11-12,,
SKU03320,5726,1258,432,21,2025-08-31,,
SKU03321,201,163,57,2,2025-12-10,,
SKU03322,199,124,43,3,2025-12-15,,
SKU03323,151,1221,374,21,2025-11-20,,
SKU03324,96,139,43,2,2025-12-20,,
SKU03325,191,109,49,3,2025-12-20,,
SKU03326,15,46,18,1,2025-11-11,,
SKU03327,354,154,53,3,2025-12-06,,
SKU03328,279,144,56,2,2025-12-30,,
SKU03329,263,190,75,3,2025-12-06,,
SKU03330,93,51,25,1,2025-11-08,,
SKU03332,423,226,80,4,2025-12-26,,
SKU03333,27,48,17,1,2025-12-09,,
SKU03334,274,221,82,4,2025-12-23,,
SKU03335,193,156,45,2,2025-12-18,,
SKU03337,357,134,42,2,2025-12-21,,
SKU03338,289,276,107,4,2025-12-15,,
SKU03339,157,71,28,2,2025-12-28,,
SKU03340,14,27,12,1,2025-12-05,,
SKU03341,187,100,28,1,2025-12-19,,
SKU03342,299,121,39,2,2025-12-23,,
SKU03343,136,68,26,1,2025-12-02,,
SKU03346,231,96,48,1,2025-12-29,,
SKU03347,7716,1640,617,29,2025-09-02,,
SKU03348,214,232,93,4,2025-12-10,,
SKU03349,6948,1539,583,26,2025-09-02,,
SKU03350,30,22,11,1,2025-11-26,,
SKU03351,12,24,10,1,2025-12-05,,
SKU03352,90,39,16,1,2025-11-20,,
SKU03353,1,1223,462,23,2025-11-13,,
SKU03356,132,147,45,4,2025-12-22,,
SKU03357,7264,1613,576,27,2025-09-01,,
SKU03358,79,66,22,2,2025-12-07,,
SKU03359,170,112,41,2,2025-12-26,,
SKU03360,91,38,11,1,2025-12-19,,
SKU03361,31,45,18,1,2025-11-19,,
SKU03362,7039,1569,561,28,2025-08-17,,
SKU03363,343,253,90,4,2025-12-31,,
SKU03365,255,106,33,2,2025-12-09,,
SKU03367,189,98,36,2,2025-11-30,,
SKU03368,212,78,22,2,2025-12-24,,
SKU03369,126,122,39,3,2025-12-19,,
SKU03370,316,145,49,2,2025-12-13,,
SKU03371,27,38,15,1,2025-12-24,,
SKU03372,110,41,11,1,2025-12-06,,
SKU03373,133,151,50,3,2025-12-03,,
SKU03374,63,85,41,1,2025-11-24,,
SKU03375,7625,1769,679,29,2025-08-29,,
SKU03376,7824,1719,583,27,2025-09-02,,
SKU03377,52,40,12,1,2025-12-15,,
SKU03378,91,138,53,2,2025-12-19,,
SKU03379,264,164,67,3,2025-12-31,,
SKU03380,178,66,30,1,2025-12-19,,
SKU03381,101,39,18,1,2025-11-15,,
SKU03383,427,228,55,3,2025-12-15,,
SKU03384,255,231,89,4,2025-12-19,,
SKU03385,430,231,64,3,2025-12-21,,
SKU03386,55,96,31,1,2025-11-05,,
SKU03387,72,85,30,1,2025-11-24,,
SKU03388,231,221,81,3,2025-12-28,,
SKU03389,63,50,18,1,2025-12-26,,
SKU03390,139,56,24,1,2025-11-19,,
SKU03391,437,193,58,3,2025-12-30,,
SKU03392,74,33,15,1,2025-12-08,,
SKU03393,11,69,15,1,2025-12-06,,
SKU03394,536,296,109,5,2025-12-15,,
SKU03395,256,123,47,2,2025-12-21,,
SKU03396,112,50,14,2,2025-12-01,,
SKU03397,136,95,27,3,2025-12-28,,
SKU03398,61,23,9,1,2025-11-26,,
SKU03400,357,245,76,3,2025-12-30,,
SKU03401,192,193,71,3,2025-12-16,,
SKU03402,261,191,67,3,2025-12-26,,
SKU03403,245,117,48,2,2025-12-19,,
SKU03404,256,153,67,2,2025-11-27,,
SKU03405,154,94,27,2,2025-12-21,,
SKU03406,302,200,55,3,2025-12-09,,
SKU03407,131,57,24,1,2025-12-07,,
SKU03408,235,259,77,4,2025-12-31,,
SKU03409,85,53,19,2,2025-12-29,,
SKU03410,176,61,25,1,2025-11-15,,
SKU03411,82,66,20,1,2025-11-05,,
SKU03412,513,247,75,4,2025-12-28,,
SKU03413,161,88,31,2,2025-12-21,,
SKU03414,6873,1563,546,29,2025-08-30,,
SKU03415,181,98,39,1,2025-12-19,,
SKU03416,7112,1695,559,27,2025-08-26,,
SKU03417,334,176,67,3,2025-11-26,,
SKU03418,137,72,25,2,2025-11-30,,
SKU03419,143,165,53,2,2025-12-27,,
SKU03420,215,115,37,3,2025-12-17,,
SKU03421,261,148,59,3,2025-12-17,,
SKU03422,190,118,30,2,2025-12-22,,
SKU03423,187,84,30,2,2025-12-20,,
SKU03424,292,162,74,2,2025-12-27,,
SKU03425,0,1228,416,22,2025-10-10,,
SKU03426,8,28,12,1,2025-12-05,,
SKU03428,7300,1678,587,29,2025-08-31,,
SKU03429,14,65,15,1,2025-11-11,,
SKU03430,203,139,44,2,2025-12-28,,
SKU03432,519,360,124,5,2025-12-17,,
SKU03433,111,259,107,4,2025-12-30,,
SKU03434,266,156,38,2,2025-12-02,,
SKU03435,207,160,47,3,2025-12-16,,
SKU03436,7770,1841,600,28,2025-09-01,,
SKU03437,498,197,56,2,2025-12-18,,
SKU03438,126,156,42,3,2025-12-26,,
SKU03439,186,154,46,3,2025-12-24,,
SKU03440,86,58,21,1,2025-12-09,,
SKU03441,7649,1709,637,28,2025-08-31,,
SKU03442,102,40,10,1,2025-11-21,,
SKU03443,41,54,18,1,2025-12-11,,
SKU03444,343,143,43,2,2025-11-19,,
SKU03445,126,46,15,1,2025-11-04,,
SKU03446,244,93,31,1,2025-12-30,,
SKU03447,313,193,72,4,2025-12-21,,
SKU03448,156,169,70,3,2025-12-06,,
SKU03449,225,93,23,2,2025-12-20,,
SKU03450,70,27,12,1,2025-12-19,,
SKU03451,15,33,10,1,2025-11-22,,
SKU03452,353,215,70,5,2025-12-23,,
SKU03453,171,75,29,2,2025-12-22,,
SKU03454,7548,1610,561,27,2025-08-28,,
SKU03455,49,23,6,1,2025-12-06,,
SKU03456,486,295,99,5,2025-12-25,,
SKU03457,7441,1609,601,27,2025-08-29,,
SKU03458,185,99,35,2,2025-12-28,,
SKU03459,2,72,34,1,2025-12-29,,
SKU03460,134,70,18,2,2025-12-05,,
SKU03461,192,185,64,4,2025-12-03,,
SKU03462,317,201,61,3,2025-12-30,,
SKU03463,119,96,40,3,2025-12-29,,
SKU03464,103,121,30,2,2025-11-14,,
SKU03465,240,169,59,3,2025-12-25,,
SKU03466,396,247,80,4,2025-12-13,,
SKU03467,4818,1129,417,20,2025-09-01,,
SKU03468,79,130,54,2,2025-11-28,,
SKU03469,247,151,47,2,2025-12-24,,
SKU03470,62,80,29,2,2025-12-10,,
SKU03471,224,148,63,3,2025-12-21,,
SKU03472,241,136,51,2,2025-12-28,,
SKU03474,182,95,27,1,2025-11-23,,
SKU03475,391,143,49,2,2025-12-24,,
SKU03476,0,1467,514,24,2025-10-05,,
SKU03477,29,54,18,1,2025-12-28,,
SKU03478,412,158,43,2,2025-12-05,,
SKU03479,80,77,24,1,2025-11-01,,
SKU03480,238,146,57,2,2025-12-14,,
SKU03481,36,73,27,1,2025-11-17,,
SKU03483,125,77,30,1,2025-11-19,,
SKU03484,7958,1773,612,30,2025-08-22,,
SKU03485,265,220,64,4,2025-12-28,,
SKU03486,92,84,20,1,2025-12-14,,
SKU03487,317,158,51,3,2025-12-17,,
SKU03488,421,184,65,2,2025-12-27,,
SKU03489,30,120,45,2,2025-12-06,,
SKU03490,110,48,13,1,2025-11-26,,
SKU03491,9335,1930,665,30,2025-08-31,,
SKU03492,7719,1667,628,28,2025-08-25,,
SKU03493,7540,1733,656,28,2025-09-02,,
SKU03494,513,246,90,4,2025-12-25,,
SKU03495,467,288,120,5,2025-12-29,,
SKU03496,246,143,46,3,2025-12-14,,
SKU03498,597,307,116,5,2025-11-21,,
SKU03500,366,180,75,3,2025-12-24,,
SKU03501,131,57,22,1,2025-12-21,,
SKU03502,101,76,21,2,2025-11-30,,
SKU03503,450,206,83,4,2025-12-11,,
SKU03504,8264,1863,609,29,2025-08-30,,
SKU03505,280,114,47,2,2025-12-20,,
SKU03506,194,149,58,3,2025-12-06,,
SKU03507,89,58,21,2,2025-11-17,,
SKU03508,107,97,45,2,2025-12-02,,
SKU03511,7,78,38,1,2025-11-27,,
SKU03512,131,77,37,1,2025-12-18,,
SKU03513,249,110,30,2,2025-11-09,,
SKU03514,213,125,51,2,2025-12-09,,
SKU03515,586,287,85,4,2025-12-07,,
SKU03516,248,191,85,2,2025-12-24,,
SKU03517,168,141,59,2,2025-12-13,,
SKU03518,659,251,93,3,2025-12-17,,
SKU03519,490,226,61,3,2025-12-27,,
SKU03520,6580,1527,526,26,2025-11-20,,
SKU03521,474,163,59,2,2025-12-12,,
SKU03522,44,38,14,1,2025-12-12,,
SKU03523,8477,1767,555,29,2025-09-02,,
SKU03525,395,239,69,4,2025-12-23,,
SKU03526,48,23,11,1,2025-11-27,,
SKU03527,8,23,11,1,2025-12-22,,
SKU03528,185,79,22,1,2025-11-27,,
SKU03529,24,29,10,1,2025-11-17,,
SKU03530,204,71,18,1,2025-11-06,,
SKU03531,375,234,81,3,2025-12-27,,
SKU03532,190,99,23,1,2025-12-05,,
SKU03533,149,178,60,5,2025-12-27,,
SKU03534,321,265,87,4,2025-12-07,,
SKU03535,267,969,339,22,2025-11-20,,
SKU03536,52,84,34,2,2025-12-07,,
SKU03537,181,118,50,2,2025-12-08,,
SKU03538,208,91,24,2,2025-12-24,,
SKU03539,270,134,39,2,2025-12-14,,
SKU03540,261,122,40,3,2025-12-22,,
SKU03541,265,159,77,2,2025-12-22,,
SKU03542,390,271,104,4,2025-12-26,,
SKU03543,31,66,33,1,2025-12-19,,
SKU03544,489,170,47,2,2025-11-25,,
SKU03545,137,84,25,1,2025-11-10,,
SKU03546,0,1305,499,22,2025-10-07,,
SKU03547,210,119,27,2,2025-12-14,,
SKU03548,8055,1767,621,30,2025-08-25,,
SKU03549,479,313,121,5,2025-12-27,,
SKU03550,162,128,43,2,2025-11-27,,
SKU03551,421,198,69,4,2025-12-27,,
SKU03552,154,78,29,1,2025-12-24,,
SKU03553,91,58,28,2,2025-12-31,,
SKU03556,194,101,47,2,2025-12-14,,
SKU03557,72,27,8,1,2025-12-18,,
SKU03558,22,29,14,1,2025-12-06,,
SKU03559,21,29,14,1,2025-12-11,,
SKU03560,248,143,44,2,2025-12-08,,
SKU03561,190,217,78,4,2025-11-24,,
SKU03562,6962,1654,642,30,2025-08-16,,
SKU03563,178,162,48,3,2025-12-24,,
SKU03564,122,150,60,2,2025-11-14,,
SKU03566,209,241,68,4,2025-12-16,,
SKU03567,260,105,34,2,2025-12-30,,
SKU03568,658,340,105,5,2025-12-23,,
SKU03569,47,23,5,1,2025-12-23,,
SKU03570,376,192,85,3,2025-12-26,,
SKU03571,50,20,5,1,2025-12-13,,
SKU03572,73,55,20,1,2025-12-06,,
SKU03573,108,37,8,1,2025-12-03,,
SKU03574,6128,1277,474,21,2025-08-21,,
SKU03575,791,467,151,7,2025-12-23,,
SKU03576,14,21,5,1,2025-12-11,,
SKU03577,79,199,50,3,2025-12-28,,
SKU03578,0,1337,454,24,2025-10-05,,
SKU03579,590,339,135,6,2025-12-28,,
SKU03580,6410,1432,478,28,2025-08-29,,
SKU03581,62,48,22,1,2025-12-04,,
SKU03582,3820,870,302,16,2025-08-31,,
SKU03583,6109,1438,517,25,2025-08-29,,
SKU03584,115,61,26,1,2025-12-10,,
SKU03585,112,125,53,2,2025-12-14,,
SKU03587,305,216,85,4,2025-12-11,,
SKU03588,150,153,58,2,2025-12-21,,
SKU03589,41,75,28,1,2025-11-01,,
SKU03590,70,51,18,1,2025-12-17,,
SKU03591,343,192,72,3,2025-11-18,,
SKU03592,7365,1642,609,30,2025-09-02,,
SKU03593,119,46,15,2,2025-12-22,,
SKU03594,84,71,21,1,2025-11-14,,
SKU03595,134,77,34,1,2025-12-10,,
SKU03596,125,122,39,2,2025-11-15,,
SKU03597,378,204,73,3,2025-12-30,,
SKU03598,485,283,100,4,2025-11-27,,
SKU03599,32,37,8,1,2025-11-04,,
SKU03600,8378,1921,675,30,2025-08-27,,
SKU03601,638,353,142,5,2025-12-22,,
SKU03602,5575,1279,501,21,2025-09-02,,
SKU03603,8409,1861,592,29,2025-09-02,,
SKU03604,89,105,36,2,2025-11-20,,
SKU03605,460,383,122,5,2025-12-29,,
SKU03606,345,220,57,4,2025-12-27,,
SKU03607,284,303,120,5,2025-12-23,,
SKU03608,217,140,59,2,2025-12-15,,
SKU03609,9392,2008,651,30,2025-08-31,,
SKU03610,88,64,16,1,2025-11-05,,
SKU03611,47,46,14,1,2025-12-01,,
SKU03612,18,49,23,1,2025-12-16,,
SKU03613,420,205,87,5,2025-12-30,,
SKU03614,295,219,75,4,2025-11-28,,
SKU03615,194,169,50,3,2025-12-25,,
SKU03616,223,160,59,4,2025-12-08,,
SKU03617,607,298,106,5,2025-12-23,,
SKU03618,154,144,59,2,2025-12-22,,
SKU03619,4709,1004,366,16,2025-11-28,,
SKU03620,89,78,31,2,2025-12-14,,
SKU03621,6490,1413,471,24,2025-08-31,,
SKU03622,81,983,367,16,2025-11-07,,
SKU03623,257,105,49,2,2025-12-30,,
SKU03624,7196,1702,579,27,2025-12-09,,
SKU03625,228,106,39,2,2025-12-13,,
SKU03627,8081,1786,611,29,2025-08-31,,
SKU03628,349,157,65,2,2025-12-27,,
SKU03629,530,258,80,3,2025-12-12,,
SKU03631,47,76,36,1,2025-12-07,,
SKU03632,72,77,18,1,2025-11-08,,
SKU03633,0,1303,436,22,2025-10-09,,
SKU03634,6420,1383,489,28,2025-08-28,,
SKU03635,89,139,49,2,2025-12-19,,
SKU03636,29,23,6,1,2025-11-26,,
SKU03637,188,133,52,2,2025-11-19,,
SKU03638,246,120,51,2,2025-12-14,,
SKU03639,197,89,39,1,2025-11-21,,
SKU03641,106,170,57,3,2025-12-01,,
SKU03642,5070,1216,460,20,2025-12-07,,
SKU03643,491,225,88,3,2025-12-20,,
SKU03645,151,76,25,1,2025-11-22,,
SKU03646,85,87,34,1,2025-12-28,,
SKU03647,110,124,45,2,2025-12-27,,
SKU03648,268,218,85,3,2025-12-21,,
SKU03649,241,85,39,1,2025-12-25,,
SKU03650,546,355,137,5,2025-12-20,,
SKU03651,112,55,13,1,2025-11-09,,
SKU03652,376,256,91,4,2025-12-22,,
SKU03653,56,22,10,1,2025-11-11,,
SKU03654,245,125,41,2,2025-12-19,,
SKU03655,180,112,43,2,2025-12-23,,
SKU03656,117,113,55,2,2025-12-21,,
SKU03657,62,88,21,1,2025-12-28,,
SKU03658,120,122,33,2,2025-12-14,,
SKU03659,279,119,43,2,2025-12-20,,
SKU03660,51,23,5,1,2025-11-13,,
SKU03661,251,129,63,2,2025-12-12,,
SKU03662,520,209,65,3,2025-12-23,,
SKU03663,204,207,73,3,2025-12-13,,
SKU03664,36,24,10,1,2025-12-01,,
SKU03665,488,284,95,5,2025-12-20,,
SKU03666,174,86,37,1,2025-11-26,,
SKU03667,186,152,46,4,2025-12-25,,
SKU03669,88,98,32,2,2025-12-22,,
SKU03670,239,125,31,2,2025-12-22,,
SKU03671,614,262,84,4,2025-12-22,,
SKU03672,208,74,19,1,2025-12-11,,
SKU03674,167,178,65,4,2025-12-31,,
SKU03675,67,62,19,1,2025-12-29,,
SKU03676,571,236,80,3,2025-12-29,,
SKU03677,317,244,85,5,2025-12-26,,
SKU03678,403,260,86,5,2025-12-24,,
SKU03679,75,105,33,2,2025-12-05,,
SKU03681,22,42,17,1,2025-11-14,,
SKU03682,63,154,51,3,2025-12-28,,
SKU03683,180,88,19,1,2025-11-20,,
SKU03684,188,74,22,1,2025-12-31,,
SKU03685,456,182,59,2,2025-12-12,,
SKU03686,1045,608,243,9,2025-12-25,,
SKU03687,369,263,77,4,2025-12-12,,
SKU03688,412,219,72,3,2025-12-09,,
SKU03689,185,200,54,3,2025-12-11,,
SKU03690,129,117,39,2,2025-11-18,,
SKU03691,159,90,22,1,2025-11-30,,
SKU03692,135,59,22,1,2025-11-10,,
SKU03693,173,1375,438,21,2025-11-07,,
SKU03694,217,102,45,2,2025-12-11,,
SKU03695,71,28,13,1,2025-11-01,,
SKU03696,235,100,27,1,2025-12-20,,
SKU03697,59,29,8,1,2025-11-03,,
SKU03698,273,115,31,2,2025-11-18,,
SKU03699,317,282,80,4,2025-12-22,,
SKU03700,390,163,39,3,2025-12-08,,
SKU03701,130,93,40,1,2025-11-25,,
SKU03702,16,938,332,16,2025-11-29,,
SKU03703,133,46,10,1,2025-11-28,,
SKU03705,303,124,32,2,2025-12-29,,
SKU03706,210,99,22,2,2025-12-31,,
SKU03707,143,100,32,2,2025-12-17,,
SKU03709,7499,1770,632,28,2025-08-31,,
SKU03710,182,186,69,4,2025-12-20,,
SKU03711,331,257,98,4,2025-12-30,,
SKU03712,25,27,10,1,2025-11-17,,
SKU03713,181,226,91,3,2025-11-23,,
SKU03714,406,279,83,5,2025-12-27,,
SKU03715,354,267,104,4,2025-12-20,,
SKU03716,112,94,19,1,2025-12-30,,
SKU03717,181,150,50,2,2025-11-12,,
SKU03718,130,76,31,1,2025-11-21,,
SKU03719,275,316,125,4,2025-11-25,,
SKU03720,274,143,49,3,2025-11-04,,
SKU03721,382,143,48,2,2025-11-15,,
SKU03723,337,264,101,3,2025-11-23,,
SKU03724,224,94,39,1,2025-11-30,,
SKU03725,281,138,57,2,2025-12-18,,
SKU03726,244,146,54,3,2025-12-15,,
SKU03727,102,1188,423,20,2025-11-24,,
SKU03728,62,53,21,1,2025-12-18,,
SKU03729,5,61,20,1,2025-11-20,,
SKU03730,583,265,90,3,2025-12-29,,
SKU03731,207,148,61,3,2025-12-29,,
SKU03732,1121,507,168,7,2025-12-30,,
SKU03733,106,122,49,2,2025-12-28,,
SKU03734,297,136,43,3,2025-12-26,,
SKU03735,268,116,41,2,2025-12-26,,
SKU03736,146,169,71,3,2025-12-25,,
SKU03737,6812,1663,595,30,2025-09-02,,
SKU03738,180,108,39,2,2025-11-27,,
SKU03739,300,192,69,3,2025-12-13,,
SKU03740,7323,1653,586,28,2025-08-31,,
SKU03741,52,166,67,2,2025-12-28,,
SKU03743,0,1482,470,24,2025-10-09,,
SKU03744,7605,1660,574,29,2025-09-02,,
SKU03746,260,173,56,2,2025-12-21,,
SKU03747,180,103,33,2,2025-12-16,,
SKU03748,56,74,25,1,2025-12-21,,
SKU03749,7469,1662,525,27,2025-11-06,,
SKU03750,64,227,78,3,2025-12-23,,
SKU03752,249,178,48,3,2025-12-22,,
SKU03753,175,62,25,1,2025-12-03,,
SKU03754,121,131,36,2,2025-12-20,,
SKU03755,335,136,58,3,2025-12-26,,
SKU03756,36,24,10,1,2025-11-15,,
SKU03757,154,123,43,3,2025-12-09,,
SKU03758,46,99,21,1,2025-11-30,,
SKU03759,392,255,88,3,2025-12-16,,
SKU03760,243,98,29,2,2025-11-05,,
SKU03761,220,116,44,2,2025-12-20,,
SKU03762,419,278,110,4,2025-12-25,,
SKU03763,318,212,86,4,2025-12-21,,
SKU03764,123,58,25,1,2025-11-16,,
SKU03765,37,28,8,1,2025-12-03,,
SKU03766,236,123,45,2,2025-11-27,,
SKU03767,316,180,48,3,2025-12-31,,
SKU03768,89,49,18,2,2025-12-27,,
SKU03769,11,48,18,1,2025-12-21,,
SKU03770,111,186,69,3,2025-12-11,,
SKU03771,51,42,17,1,2025-11-27,,
SKU03772,336,126,41,2,2025-12-22,,
SKU03773,8090,1822,668,30,2025-08-31,,
SKU03774,266,217,65,3,2025-12-14,,
SKU03775,240,245,87,4,2025-12-28,,
SKU03777,395,284,99,3,2025-12-15,,
SKU03778,23,25,10,1,2025-12-13,,
SKU03779,148,100,45,1,2025-11-24,,
SKU03780,370,179,72,2,2025-12-28,,
SKU03781,135,69,31,1,2025-11-23,,
SKU03782,152,60,19,2,2025-12-26,,
SKU03783,167,187,70,4,2025-12-28,,
SKU03784,124,130,58,2,2025-12-12,,
SKU03785,30,51,18,1,2025-11-05,,
SKU03786,10,40,10,1,2025-11-29,,
SKU03787,150,127,51,2,2025-12-23,,
SKU03788,49,86,35,2,2025-12-27,,
SKU03789,253,126,49,2,2025-12-09,,
SKU03791,202,91,30,1,2025-11-13,,
SKU03792,194,94,42,2,2025-11-15,,
SKU03793,453,243,107,3,2025-12-28,,
SKU03794,21,43,14,1,2025-12-09,,
SKU03795,337,125,47,2,2025-11-23,,
SKU03797,216,253,103,4,2025-12-28,,
SKU03798,188,86,43,1,2025-12-06,,
SKU03799,4,58,24,1,2025-11-10,,
SKU03800,0,1071,357,17,2025-10-10,,
SKU03802,230,151,57,3,2025-11-28,,
SKU03803,7305,1640,588,26,2025-08-23,,
SKU03805,7499,1688,629,30,2025-11-12,,
SKU03807,4900,1080,348,21,2025-08-23,,
SKU03808,190,153,47,2,2025-12-04,,
SKU03809,160,135,48,2,2025-12-05,,
SKU03810,666,300,83,5,2025-12-21,,
SKU03811,596,426,169,7,2025-12-14,,
SKU03812,15,1359,472,23,2025-12-18,,
SKU03813,401,149,45,2,2025-11-22,,
SKU03814,263,107,32,2,2025-12-28,,
SKU03815,150,53,15,1,2025-11-02,,
SKU03816,374,325,102,6,2025-12-29,,
SKU03817,121,60,13,1,2025-12-29,,
SKU03818,386,233,62,4,2025-12-20,,
SKU03819,215,122,48,2,2025-12-28,,
SKU03820,47,31,13,1,2025-11-18,,
SKU03821,231,179,53,4,2025-12-26,,
SKU03822,7840,1677,594,29,2025-08-31,,
SKU03823,6680,1531,531,26,2025-09-01,,
SKU03824,269,121,40,2,2025-12-21,,
SKU03825,186,86,27,1,2025-12-05,,
SKU03826,235,126,34,2,2025-12-17,,
SKU03828,7088,1590,563,25,2025-08-26,,
SKU03829,432,192,64,3,2025-12-25,,
SKU03830,90,48,13,2,2025-11-16,,
SKU03831,299,173,74,2,2025-12-27,,
SKU03832,28,49,17,1,2025-11-15,,
SKU03833,8894,1913,621,30,2025-08-31,,
SKU03834,46,45,18,1,2025-11-04,,
SKU03835,22,32,14,1,2025-11-19,,
SKU03837,7885,1748,623,28,2025-09-01,,
SKU03838,259,153,49,2,2025-12-15,,
SKU03839,8057,1821,649,30,2025-12-01,,
SKU03840,68,1562,544,23,2025-11-11,,
SKU03841,51,99,41,2,2025-12-26,,
SKU03842,149,58,23,1,2025-11-07,,
SKU03843,95,75,19,1,2025-12-20,,
SKU03845,533,263,109,4,2025-12-15,,
SKU03846,83,179,78,2,2025-12-20,,
SKU03847,175,80,33,2,2025-12-29,,
SKU03848,4695,1114,409,21,2025-12-25,,
SKU03849,248,215,61,4,2025-12-06,,
SKU03850,132,52,13,2,2025-12-23,,
SKU03851,0,1353,475,20,2025-10-10,,
SKU03852,303,210,77,3,2025-12-30,,
SKU03853,192,88,24,3,2025-12-20,,
SKU03854,284,146,55,3,2025-12-17,,
SKU03855,345,271,110,4,2025-12-27,,
SKU03856,207,178,77,3,2025-12-21,,
SKU03857,361,174,70,3,2025-12-27,,
SKU03859,144,80,32,2,2025-12-16,,
SKU03860,253,141,50,2,2025-12-17,,
SKU03861,108,191,79,2,2025-12-13,,
SKU03862,411,173,69,3,2025-12-16,,
SKU03863,8574,1902,615,30,2025-08-23,,
SKU03864,7884,1772,608,28,2025-09-02,,
SKU03865,179,94,32,2,2025-12-02,,
SKU03866,455,206,69,3,2025-12-31,,
SKU03868,239,119,43,2,2025-12-11,,
